loc_rowid,pl_hostname,pl_name,pl_discmethod,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_bmassj,pl_radj,pl_dens,ra_str,ra,dec_str,dec,st_dist,st_optmag,st_teff,st_mass,st_rad,pl_masse,pl_rade,pl_disc,st_sp,st_spstr,st_glon,st_glat,st_elon,st_elat
799,HIP 65891,HIP 65891 b,Radial Velocity,1,1084.5,2.81,0.13,,6.0,,,13h30m25.27s,202.605301,-58d39m51.7s,-58.66435600000001,136.05,6.75,5000.0,2.5,8.93,,,2015,5.0,K0 III,307.993677,3.823814,227.457663,-44.760055
800,HIP 67537,HIP 67537 b,Radial Velocity,1,2556.5,4.91,0.59,,11.1,,,13h50m19.40s,207.580826,-39d54m03.1s,-39.900856,112.6,6.44,4985.0,2.41,8.69,,,2017,5.1,K1 III,315.033596,21.583175,220.514027,-26.566841999999998
801,HIP 67851,HIP 67851 b,Radial Velocity,2,88.9,0.46,0.05,,1.38,,,13h53m52.06s,208.466919,-35d18m51.7s,-35.314362,65.96,6.17,4890.0,1.63,5.92,,,2015,5.0,K0 III,317.050378,25.840027,219.28367400000002,-22.064409
802,HIP 67851,HIP 67851 c,Radial Velocity,2,2131.8,3.82,0.17,,5.98,,,13h53m52.06s,208.466919,-35d18m51.7s,-35.314362,65.96,6.17,4890.0,1.63,5.92,,,2015,5.0,K0 III,317.050378,25.840027,219.28367400000002,-22.064409
803,HIP 70849,HIP 70849 b,Radial Velocity,1,17337.5,20.25,0.715,,9.0,,,14h29m18.56s,217.32734700000003,-46d27m49.7s,-46.463817999999996,24.07,10.36,4105.0,0.63,,,,2009,5.7,K7 V,319.9678120000001,13.145278,230.799411,-29.932401000000002
804,HIP 74890,HIP 74890 b,Radial Velocity,1,822.3,2.1,0.07,,2.4,,,15h18m17.33s,229.57220499999997,-41d25m14.1s,-41.42057,91.49,7.05,4850.0,1.74,5.77,,,2016,5.1,K1 III,330.383627,13.493213,238.284312,-22.329286
805,HIP 75458,HIP 75458 b,Radial Velocity,1,511.098,1.275,0.7124,,8.82,,,15h24m55.77s,231.232391,+58d57m57.8s,58.966064,31.67,3.29,4530.0,1.05,,,,2002,5.2,K2 III,93.971038,48.627879,184.949712,71.09354300000001
806,HIP 78530,HIP 78530 b,Imaging,1,,740.0,,,23.0,,,16h01m55.46s,240.481064,-21d58m49.4s,-21.980389000000002,156.7,7.192,10500.0,2.5,,7300.0,,2010,1.9,B9 V,350.8706279999999,22.681059,242.805542,-1.284748
807,HIP 79431,HIP 79431 b,Radial Velocity,1,111.7,0.36,0.29,,2.1,,,16h12m41.77s,243.17405699999998,-18d52m31.8s,-18.875504,14.54,11.34,3368.0,0.42,0.54,,,2009,6.3,M3 V,355.200221,22.969669,244.70115800000002,2.238705
808,HIP 8541,HIP 8541 b,Radial Velocity,1,1560.2,2.8,0.16,,5.5,,,01h50m06.33s,27.526375,-54d27m53.9s,-54.464962,168.63,7.88,4670.0,1.17,7.83,,,2016,5.2,K2 III/IV,285.471427,-60.629572,351.475434,-58.589546
809,HIP 91258,HIP 91258 b,Radial Velocity,1,5.0505,0.06,0.02,,1.09,,,18h36m53.15s,279.221466,+61d42m09.0s,61.702503,45.95,8.646,5519.0,0.97,0.89,,,2013,4.5,G5 V,91.362224,25.357507,313.853679,83.704915
810,HIP 97233,HIP 97233 b,Radial Velocity,1,1058.8,2.55,0.61,,20.0,,,19h45m41.27s,296.421967,-00d41m47.9s,-0.696645,106.5,7.34,5020.0,1.93,5.34,,,2014,5.0,K0,38.578132,-12.370616,298.298123,20.184503
811,HN Peg,HN Peg b,Imaging,1,,773.0,,,21.9987,1.051,,21h44m31.33s,326.130554,+14d46m19.0s,14.771939000000001,18.13,5.95,5974.0,1.1,1.04,6991.57,11.777000000000001,2006,4.0,G0 IV-V,69.85935500000001,-28.269284000000006,333.918834,26.633875
812,HR 2562,HR 2562 b,Imaging,1,,20.3,,,30.0,1.11,,06h50m01.01s,102.504227,-60d14m56.9s,-60.249145999999996,33.63,6.11,,1.3,,9534.9,12.442,2016,3.5,F5 V,270.175773,-23.491796,137.301908,-81.593885
813,HR 810,HR 810 b,Radial Velocity,1,302.79999,0.92,0.14,,2.27,,,02h42m33.47s,40.639441999999995,-50d48m01.1s,-50.800292999999996,17.33,5.41,6167.0,1.34,1.13,,,1999,4.0,G0 V,268.809626,-58.323534,8.235275,-61.014225
814,HR 8799,HR 8799 b,Imaging,4,170000.0,68.0,,,7.0,1.2,,23h07m28.72s,346.869659,+21d08m03.3s,21.134251000000006,39.4,5.952999999999999,,1.51,,2000.0,13.0,2008,3.02,F0+ V ({lambda} Boo)...,92.764215,-35.57507800000001,356.787566,24.524745000000003
815,HR 8799,HR 8799 c,Imaging,4,69000.0,38.0,,,10.0,1.2,,23h07m28.72s,346.869659,+21d08m03.3s,21.134251000000006,39.4,5.952999999999999,,1.51,,3000.0,13.0,2008,3.02,F0+ V ({lambda} Boo)...,92.764215,-35.57507800000001,356.787566,24.524745000000003
816,HR 8799,HR 8799 d,Imaging,4,37000.0,24.0,,,10.0,1.2,,23h07m28.72s,346.869659,+21d08m03.3s,21.134251000000006,39.4,5.952999999999999,,1.51,,3000.0,13.0,2008,3.02,F0+ V ({lambda} Boo)...,92.764215,-35.57507800000001,356.787566,24.524745000000003
817,HR 8799,HR 8799 e,Imaging,4,18000.0,14.5,,,,,,23h07m28.72s,346.869659,+21d08m03.3s,21.134251000000006,39.4,5.952999999999999,,1.51,,,,2010,3.02,F0+ V ({lambda} Boo)...,92.764215,-35.57507800000001,356.787566,24.524745000000003
818,IC 4651 9122,IC 4651 9122 b,Radial Velocity,1,734.0,2.0380000000000003,0.18,,6.3,,,17h24m50.07s,261.208618,-49d56m56.1s,-49.948917,879.38,,,2.1,,,,2018,,,340.076552,-7.9177,263.67969300000004,-26.702329
819,K2-10,K2-10 b,Transit,1,19.3044,,0.31,,0.08495,0.34299999999999997,2.6,11h28m29.27s,172.121964,+01d41m26.3s,1.690636,274.48,12.418,5620.0,0.92,0.98,27.0,3.84,2015,,,261.428425,57.716802,172.09753899999998,-1.571772
820,K2-100,K2-100 b,Transit,1,1.673833,0.0296,,,,0.32,,08h38m24.30s,129.601257,+20d06m21.8s,20.106064,190.04,10.651,6168.0,1.23,1.22,,3.59,2016,,,205.239998,32.195678,126.78555800000001,1.580633
821,K2-101,K2-101 b,Transit,1,14.677286,,0.1,89.4,,0.17800000000000002,,08h41m22.58s,130.344086,+18d56m01.9s,18.933874,189.33,12.957,4819.0,0.8,0.73,,2.0,2016,,,206.828766,32.443811,127.762216,0.626324
822,K2-102,K2-102 b,Transit,1,9.915615,,0.1,89.0,,0.11599999999999999,,08h40m13.45s,130.056046,+19d46m43.7s,19.778810999999997,189.17,13.2,4695.0,0.77,0.71,,1.3,2016,,,205.777905,32.484333,127.282526,1.373143
823,K2-104,K2-104 b,Transit,1,1.974238,0.023,0.09,88.0,,0.175,,08h38m32.82s,129.636749,+19d46m25.8s,19.773829,190.21,15.149000000000001,3546.46,0.43,0.49,,1.96,2016,,,205.621938,32.11241,126.902166,1.267736
824,K2-105,K2-105 b,Transit,1,8.267704,0.0796,,,,0.301,,08h21m40.87s,125.42028,+13d29m51.1s,13.49753,199.28,11.752,5464.0,0.99,0.91,,3.37,2017,,,210.533385,26.005304,124.503883,-5.800266000000001
825,K2-107,K2-107 b,Transit,1,3.313959,0.0475,,,,1.426,,18h59m56.49s,284.98538199999996,-22d17m36.2s,-22.293402,696.95,12.92,6061.0,1.3,1.81,,15.98,2017,3.9,F9 IV,13.732957,-11.74303,283.84238999999997,0.42867299999999997
826,K2-108,K2-108 b,Transit,1,4.733999,0.0581,,,,0.47600000000000003,,08h13m31.65s,123.381874,+16d25m10.6s,16.419609,484.99,12.33,5599.0,1.17,1.76,,5.33,2017,,,206.691314,25.351842,121.9181,-3.397461
827,K2-11,K2-11 b,Transit,1,39.93767,0.2257,,,,0.674,,11h16m10.08s,169.042007,+01d59m12.6s,1.9868400000000002,332.46,13.386,5433.0,1.35,5.15,,7.55,2015,,,256.659644,56.04876899999999,169.148167,-2.5079860000000003
828,K2-110,K2-110 b,Transit,1,13.86387,0.1027,,,,0.228,,13h49m23.89s,207.349533,-12d17m04.2s,-12.284491000000001,116.84,11.915,4950.0,0.75,0.71,,2.56,2017,5.3,K3 V,324.429527,48.153199,209.77257000000003,-0.953868
829,K2-111,K2-111 b,Transit,1,5.35117,0.0621,0.0,86.2,0.02706,0.17,6.6,03h59m33.54s,59.88975500000001,+21d17m55.3s,21.298685,201.51,11.137,5730.0,0.88,1.23,8.6,1.9,2017,,,170.97808999999995,-23.551023,62.131822,0.725234
830,K2-113,K2-113 b,Transit,1,5.817685,0.0642,,,,1.083,,01h17m47.83s,19.449285999999997,+06d52m08.0s,6.8688949999999975,649.75,13.684000000000001,5660.0,1.04,1.24,,12.14,2017,4.0,G,134.509528,-55.40919399999999,20.546039,-1.247384
831,K2-114,K2-114 b,Transit,1,11.391013,0.0954,,,,0.9520000000000001,,08h31m31.91s,127.88296499999998,+11d55m20.2s,11.922265,484.8,14.556,5044.0,0.89,0.84,,10.67,2017,,,213.245934,27.550837,127.229266,-6.756060000000001
832,K2-115,K2-115 b,Transit,1,20.272615,0.14300000000000002,,,,1.0759999999999998,,08h26m12.83s,126.553444,+12d16m55.0s,12.281936,418.58,13.362,5657.0,0.95,0.88,,12.06,2017,,,212.273944,26.51656,125.871505,-6.722044
833,K2-116,K2-116 b,Transit,1,4.655411,0.048,0.06,89.09,,0.062,,22h24m36.39s,336.151611,-11d34m43.3s,-11.578691000000001,49.46,10.91,4348.35,0.69,0.67,,0.69,2017,,,49.973015,-52.23223,333.678882,-1.523994
834,K2-117,K2-117 b,Transit,2,1.2916,0.0189,,,,0.18100000000000002,,08h55m25.36s,133.855682,+10d28m08.9s,10.469130999999999,101.95,14.655,3778.0,0.54,0.51,,2.03,2017,6.1,M1.0 V,217.624984,32.245852,133.30552,-6.623544
835,K2-117,K2-117 c,Transit,2,5.444017,0.0492,,,,0.184,,08h55m25.36s,133.855682,+10d28m08.9s,10.469130999999999,101.95,14.655,3778.0,0.54,0.51,,2.06,2017,6.1,M1.0 V,217.624984,32.245852,133.30552,-6.623544
836,K2-118,K2-118 b,Transit,1,50.92092,0.245,0.2,89.5,,0.22699999999999998,,08h48m30.45s,132.126892,+15d39m21.5s,15.655982999999999,324.7,14.049000000000001,4726.29,0.76,0.73,,2.54,2017,,,211.191835,32.820817,130.264624,-2.090507
837,K2-119,K2-119 b,Transit,1,7.727283,0.0698,,,,0.226,,08h48m02.34s,132.009735,+16d54m06.7s,16.901854,369.66,14.883,4740.0,0.76,0.71,,2.53,2017,,,209.765182,33.18603,129.823911,-0.919715
838,K2-12,K2-12 b,Transit,1,8.282119999999999,0.0802,,,,0.20800000000000002,,11h32m46.09s,173.192032,+02d14m41.6s,2.244884,329.36,12.258,5800.0,1.01,1.01,,2.33,2015,,,262.463031,58.791337,172.861649,-0.640512
839,K2-120,K2-120 b,Transit,1,9.562742,0.078,0.14,89.57,,0.179,,08h48m34.32s,132.14299,+17d11m26.5s,17.190685000000002,,14.045,4349.9,0.69,0.67,,2.01,2017,,,209.500311,33.411071,129.869708,-0.6073729999999999
840,K2-121,K2-121 b,Transit,1,5.185761,0.0525,,,,0.669,,08h27m44.81s,126.936722,+17d34m45.8s,17.579397,170.37,13.319,4551.0,0.72,0.68,,7.5,2017,,,206.933094,28.937201,124.964044,-1.489316
841,K2-122,K2-122 b,Transit,1,2.219282,0.0285,,,,0.10800000000000001,,08h25m54.31s,126.47631100000001,+20d21m34.5s,20.35957,72.19,13.15,4027.0,0.62,0.6,,1.21,2017,,,203.781091,29.532286,123.88000100000001,1.107597
842,K2-123,K2-123 b,Transit,1,30.951524,0.1649,,,,0.24600000000000002,,08h57m46.60s,134.444183,+21d27m12.7s,21.453533,162.36,14.780999999999999,4035.0,0.62,0.59,,2.76,2017,,,205.513561,36.914144,130.79542800000002,4.086119999999999
843,K2-124,K2-124 b,Transit,1,6.413766000000002,0.051,,,,0.27,,08h54m33.89s,133.64119,+23d07m58.4s,23.132891,140.67,15.105,3560.0,0.43,0.41,,3.03,2017,,,203.231642,36.725913,129.61147,5.4933440000000004
844,K2-125,K2-125 b,Transit,1,21.750264,0.121,0.08,89.72,,0.19399999999999998,,13h36m34.11s,204.14212,-14d56m51.4s,-14.947602999999999,124.6,16.122,3654.47,0.49,0.4,,2.18,2017,,,318.877281,46.522169,207.815782,-4.557815
845,K2-126,K2-126 b,Transit,1,7.385655,0.0656,,,,0.17600000000000002,,13h34m11.17s,203.546539,-13d34m36.9s,-13.576928,103.29,12.918,4339.0,0.69,0.65,,1.97,2017,,,318.558326,47.99358400000001,206.77583,-3.492086
846,K2-127,K2-127 b,Transit,1,3.588163,0.0411,,,,0.747,,13h48m18.81s,207.078384,-11d35m20.3s,-11.588979,723.97,15.037,4575.0,0.72,0.66,,8.37,2017,,,324.401719,48.897357,209.278354,-0.397183
847,K2-128,K2-128 b,Transit,1,5.6758190000000015,0.056,0.23,87.4,,0.127,,13h37m45.04s,204.437653,-08d35m49.4s,-8.597064999999999,115.01,12.627,4469.51,0.71,0.78,,1.42,2017,,,321.9813759999999,52.553325,205.779176,1.464811
848,K2-129,K2-129 b,Transit,1,8.239493,0.057,0.13,89.21,,0.09300000000000001,,19h16m35.60s,289.14831499999997,-25d38m41.9s,-25.644964,27.82,13.63,3459.09,0.36,0.36,,1.04,2017,,,12.144837,-16.572713,287.229942,-3.343776
849,K2-13,K2-13 b,Transit,1,39.91488,0.2114,,,,0.16899999999999998,,11h20m37.33s,170.15553300000005,+02d30m09.7s,2.502696,345.76,12.901,5698.0,0.8,0.78,,1.89,2015,,,257.617105,57.156218,169.970607,-1.597707
850,K2-130,K2-130 b,Transit,1,2.49412,0.032,0.17,86.53,,0.11199999999999999,,19h21m04.86s,290.270264,-19d41m26.9s,-19.690807,118.41,12.759,4356.47,0.7,0.74,,1.25,2017,,,18.257103,-15.172128,289.05530699999997,2.417594
851,K2-131,K2-131 b,Transit,1,0.36931,0.0095,,,,0.152,,12h11m00.37s,182.751556,-09d45m54.8s,-9.765217999999999,153.7,12.115,5245.0,0.84,0.75,,1.7,2017,,,286.6807560000001,51.82621,186.426324,-7.862519
852,K2-132,K2-132 b,Transit,1,9.1751,,,,0.49,1.3,,12h08m39.94s,182.166397,-08d44m49.8s,-8.747175,620.41,11.897,4840.0,1.08,3.85,155.7367,14.572000000000001,2017,,,285.334227,52.65699300000001,185.481019,-7.161352000000001
853,K2-133,K2-133 b,Transit,3,3.0712,0.033,,87.56,,0.11699999999999999,,04h40m35.66s,70.148567,+25d00m36.0s,25.010006,75.33,14.288,3655.0,0.51,0.47,,1.31,2017,6.1,M1 V,174.75346499999995,-14.067967,72.054714,2.798964
854,K2-133,K2-133 c,Transit,3,4.8682,0.045,,88.65,,0.132,,04h40m35.66s,70.148567,+25d00m36.0s,25.010006,75.33,14.288,3655.0,0.51,0.47,,1.48,2017,6.1,M1 V,174.75346499999995,-14.067967,72.054714,2.798964
855,K2-133,K2-133 d,Transit,3,11.0234,0.077,,89.52,,0.18,,04h40m35.66s,70.148567,+25d00m36.0s,25.010006,75.33,14.288,3655.0,0.51,0.47,,2.02,2017,6.1,M1 V,174.75346499999995,-14.067967,72.054714,2.798964
856,K2-136,K2-136 b,Transit,3,7.975292,,0.1,89.3,,0.08800000000000001,,04h29m38.99s,67.41246,+22d52m57.8s,22.882721,59.35,10.9,4499.0,0.74,0.66,,0.99,2017,5.5,K5.5,174.775021,-17.35074,69.272288,1.054127
857,K2-136,K2-136 c,Transit,3,17.307137,,0.13,89.6,,0.26,,04h29m38.99s,67.41246,+22d52m57.8s,22.882721,59.35,10.9,4499.0,0.74,0.66,,2.91,2017,5.5,K5.5,174.775021,-17.35074,69.272288,1.054127
858,K2-136,K2-136 d,Transit,3,25.575065,,0.14,89.4,,0.129,,04h29m38.99s,67.41246,+22d52m57.8s,22.882721,59.35,10.9,4499.0,0.74,0.66,,1.45,2017,5.5,K5.5,174.775021,-17.35074,69.272288,1.054127
859,K2-137,K2-137 b,Transit,1,0.179715,0.0058,0.0,89.6,0.5,0.079,,12h27m28.97s,186.870728,-06d11m42.8s,-6.195224,99.15,15.498,3492.0,0.46,0.44,158.915,0.89,2017,6.3,M3 V,292.192696,56.176223,188.75718799999999,-2.963709
860,K2-138,K2-138 b,Transit,5,2.35322,0.0338,0.403,86.9,,0.14,,23h15m47.77s,348.949036,-10d50m58.9s,-10.849696,183.0,12.21,5378.0,0.93,0.86,,1.57,2017,5.1,K1 V,64.215876,-62.238813,345.594129,-5.613468
861,K2-138,K2-138 c,Transit,5,3.55987,0.044539999999999996,0.29600000000000004,87.5,,0.225,,23h15m47.77s,348.949036,-10d50m58.9s,-10.849696,183.0,12.21,5378.0,0.93,0.86,,2.52,2017,5.1,K1 V,64.215876,-62.238813,345.594129,-5.613468
862,K2-138,K2-138 d,Transit,5,5.4047800000000015,0.058829999999999986,0.348,87.9,,0.237,,23h15m47.77s,348.949036,-10d50m58.9s,-10.849696,183.0,12.21,5378.0,0.93,0.86,,2.66,2017,5.1,K1 V,64.215876,-62.238813,345.594129,-5.613468
863,K2-138,K2-138 e,Transit,5,8.261439999999999,0.07807,0.315,88.7,,0.294,,23h15m47.77s,348.949036,-10d50m58.9s,-10.849696,183.0,12.21,5378.0,0.93,0.86,,3.29,2017,5.1,K1 V,64.215876,-62.238813,345.594129,-5.613468
864,K2-138,K2-138 f,Transit,5,12.75759,0.1043,0.364,89.03,,0.251,,23h15m47.77s,348.949036,-10d50m58.9s,-10.849696,183.0,12.21,5378.0,0.93,0.86,,2.81,2017,5.1,K1 V,64.215876,-62.238813,345.594129,-5.613468
865,K2-139,K2-139 b,Transit,1,28.380619,0.1796,,,,0.813,,19h16m15.97s,289.066528,-17d54m38.5s,-17.910688,154.6,11.652999999999999,5370.0,0.96,0.88,,9.11,2017,5.0,K0 V,19.449925,-13.402632,288.16329,4.334441
866,K2-14,K2-14 b,Transit,1,8.36802,0.0627,,,,0.429,,11h52m13.69s,178.057022,+02d35m39.3s,2.594245,367.72,16.31,3789.0,0.47,0.45,,4.81,2015,,,270.399015,61.667552,177.185703,1.607639
867,K2-140,K2-140 b,Transit,1,6.56918,0.0687,,,,1.093,,12h32m32.96s,188.13734399999998,-09d36m27.5s,-9.60764,341.6,12.624,5705.0,1.0,0.99,,12.25,2017,4.5,G5,295.184261,52.979735,191.26615900000002,-5.601775
868,K2-141,K2-141 b,Transit,2,0.28032440000000003,,0.0,86.3,0.01598,0.135,8.2,23h23m39.97s,350.916534,-01d11m21.4s,-1.189274,61.98,11.389000000000001,4599.0,0.71,0.68,5.08,1.51,2018,5.7,K7 V,80.19788199999998,-56.595038,351.186588,2.507044
869,K2-141,K2-141 c,Transit,2,7.7485,,0.0,87.2,0.023280000000000002,0.624,,23h23m39.97s,350.916534,-01d11m21.4s,-1.189274,61.98,11.389000000000001,4599.0,0.71,0.68,7.4,7.0,2018,5.7,K7 V,80.19788199999998,-56.595038,351.186588,2.507044
870,K2-146,K2-146 b,Transit,1,2.644661,0.0259,,,,0.192,,08h40m06.43s,130.026779,+19d05m34.4s,19.092878,79.5,16.248,3398.0,0.33,0.33,,2.15,2018,6.3,M3.0 V,206.527464,32.219171,127.431436,0.702995
871,K2-147,K2-147 b,Transit,1,0.961917,0.0159,,,,0.12300000000000001,,19h35m19.97s,293.833191,-28d29m52.2s,-28.497833,88.0,14.019,3672.0,0.58,0.55,,1.38,2018,,,10.944832,-21.496834,290.953692,-6.775755
872,K2-148,K2-148 b,Transit,3,4.38395,0.0454,,,,0.11900000000000001,,00h58m04.28s,14.517821,-00d11m35.4s,-0.193155,121.0,13.507,4079.0,0.65,0.63,,1.33,2018,,,126.588915,-63.017791,13.289488,-5.9008709999999995
873,K2-148,K2-148 c,Transit,3,6.9226,0.0616,,,,0.154,,00h58m04.28s,14.517821,-00d11m35.4s,-0.193155,121.0,13.507,4079.0,0.65,0.63,,1.73,2018,,,126.588915,-63.017791,13.289488,-5.9008709999999995
874,K2-148,K2-148 d,Transit,3,9.7579,0.0774,,,,0.146,,00h58m04.28s,14.517821,-00d11m35.4s,-0.193155,121.0,13.507,4079.0,0.65,0.63,,1.64,2018,,,126.588915,-63.017791,13.289488,-5.9008709999999995
875,K2-149,K2-149 b,Transit,1,11.332,0.083,,,,0.146,,00h39m17.26s,9.821899,+07d16m37.6s,7.2771,118.0,14.484000000000002,3745.0,0.59,0.57,,1.64,2018,6.1,M1.0 V,117.611236,-55.469059,11.881084,2.803287
876,K2-15,K2-15 b,Transit,1,11.8104,0.091,,,,0.221,,11h52m26.59s,178.110794,+04d15m17.1s,4.254747,501.03,14.663,5131.0,0.72,0.68,,2.48,2015,,,268.74231000000003,63.14119,176.573668,3.152381
877,K2-150,K2-150 b,Transit,1,10.59357,0.0727,,,,0.17800000000000002,,01h13m22.60s,18.344175,+08d59m15.1s,8.987539,110.0,15.829,3499.0,0.46,0.44,,2.0,2018,6.2,M2.5 V,132.063041,-53.494783,20.329385000000002,1.127402
878,K2-151,K2-151 b,Transit,1,3.835476,0.0373,,,,0.133,,01h17m13.09s,19.304525,+09d30m05.0s,9.501381,69.61,14.14,3695.0,0.47,0.45,,1.49,2018,6.1,M1.5 V,133.49316399999998,-52.840889,21.401212,1.246469
879,K2-152,K2-152 b,Transit,1,32.6479,0.1716,,,,0.204,,12h06m31.87s,181.632797,-05d49m38.7s,-5.8274099999999995,108.7,13.728,4044.0,0.63,0.61,,2.29,2018,6.0,M0.0 V,283.040853,55.300555,183.81978,-4.696543
880,K2-153,K2-153 b,Transit,1,7.515739999999999,0.0614,,,,0.17800000000000002,,12h15m14.21s,183.809189,+02d01m15.4s,2.020953,143.6,14.979000000000001,3845.0,0.55,0.53,,2.0,2018,6.3,M3.0 V,282.350352,63.436827,182.692035,3.3688949999999998
881,K2-154,K2-154 b,Transit,2,3.67626,0.0405,,,,0.17800000000000002,,12h36m00.36s,189.00151100000002,-02d40m10.1s,-2.669481,129.8,14.033,4097.0,0.65,0.63,,1.99,2018,6.0,M0.0 V,295.213639,59.97080500000001,189.320143,1.113769
882,K2-154,K2-154 c,Transit,2,7.954860000000001,0.0677,,,,0.185,,12h36m00.36s,189.00151100000002,-02d40m10.1s,-2.669481,129.8,14.033,4097.0,0.65,0.63,,2.07,2018,6.0,M0.0 V,295.213639,59.97080500000001,189.320143,1.113769
883,K2-155,K2-155 b,Transit,3,6.3420000000000005,0.0562,,88.3,,0.161,,04h21m52.49s,65.46869699999999,+21d21m13.0s,21.3536,82.0,12.806,4258.0,0.65,0.58,,1.8,2018,,,174.748575,-19.712913,67.251326,-0.169223
884,K2-155,K2-155 c,Transit,3,13.85,0.0946,,88.96,,0.23199999999999998,,04h21m52.49s,65.46869699999999,+21d21m13.0s,21.3536,82.0,12.806,4258.0,0.65,0.58,,2.6,2018,,,174.748575,-19.712913,67.251326,-0.169223
885,K2-155,K2-155 d,Transit,3,40.718,0.1937,,89.61,,0.17,,04h21m52.49s,65.46869699999999,+21d21m13.0s,21.3536,82.0,12.806,4258.0,0.65,0.58,,1.9,2018,,,174.748575,-19.712913,67.251326,-0.169223
886,K2-156,K2-156 b,Transit,1,0.81314,0.0149,,,,0.10300000000000001,,12h10m48.04s,182.70018000000002,-06d17m39.1s,-6.2942050000000025,150.4,13.424000000000001,4597.0,0.66,0.66,,1.15,2018,,,285.059464,55.161168,184.983205,-4.7012849999999995
887,K2-157,K2-157 b,Transit,1,0.365257,,,76.711,,0.094,,12h15m00.32s,183.751343,-05d46m55.2s,-5.7819910000000005,300.88,12.823,5456.0,0.94,0.88,,1.055,2018,,,286.603808,55.93046500000001,185.740173,-3.815146
888,K2-158,K2-158 b,Transit,2,10.06049,0.0887,,,,0.23600000000000002,,11h59m45.60s,179.939987,-05d43m18.2s,-5.721709,198.2,11.774000000000001,5503.0,0.92,0.95,,2.64,2018,,,280.198475,54.85286,182.227379,-5.272033
889,K2-158,K2-158 c,Transit,2,5.90279,0.0622,,,,0.114,,11h59m45.60s,179.939987,-05d43m18.2s,-5.721709,198.2,11.774000000000001,5503.0,0.92,0.95,,1.28,2018,,,280.198475,54.85286,182.227379,-5.272033
890,K2-159,K2-159 b,Transit,1,12.42205,0.1013,,,,0.20199999999999999,,12h02m09.81s,180.54089399999998,-03d34m50.6s,-3.5807230000000003,171.9,11.994000000000002,5425.0,0.9,0.83,,2.26,2018,,,279.872885,57.068554000000006,181.921804,-3.069848
891,K2-16,K2-16 b,Transit,2,7.6188,0.0667,,87.97,,0.18,,11h40m23.34s,175.09726,+04d33m26.4s,4.55734,338.19,14.67,4742.0,0.68,0.66,,2.02,2015,5.3,K3 V,262.911973,61.777078,173.6931,2.235777
892,K2-16,K2-16 c,Transit,2,19.07863,0.1229,,87.83,,0.22699999999999998,,11h40m23.34s,175.09726,+04d33m26.4s,4.55734,338.19,14.67,4742.0,0.68,0.66,,2.54,2015,5.3,K3 V,262.911973,61.777078,173.6931,2.235777
893,K2-160,K2-160 b,Transit,1,3.705871,,,88.25399999999998,,0.284,,12h16m13.10s,184.054581,-03d33m11.1s,-3.553082,318.19,12.649000000000001,5649.0,0.98,0.91,,3.178,2018,,,286.096781,58.162812,185.13116499999998,-1.6496520000000001
894,K2-161,K2-161 b,Transit,1,9.283188,,,87.251,,0.546,,12h15m10.52s,183.793839,-03d29m44.2s,-3.4956120000000004,941.09,12.630999999999998,4972.0,0.99,2.57,,6.117000000000001,2018,,,285.592205,58.150089,184.86937700000001,-1.700227
895,K2-162,K2-162 b,Transit,1,9.45889,0.0795,,,,0.128,,12h24m09.28s,186.03866599999998,-01d06m40.9s,-1.111351,125.1,12.3,4842.0,0.75,0.69,,1.44,2018,,,288.751297,61.006991000000006,185.983716,1.3777
896,K2-163,K2-163 b,Transit,1,6.673117,,,88.25299999999999,,0.22,,12h09m19.04s,182.329346,-00d32m20.6s,-0.5390550000000001,209.67,13.129000000000001,4937.0,0.83,0.76,,2.4659999999999997,2018,,,281.121725,60.536714,182.351597,0.43170200000000003
897,K2-164,K2-164 b,Transit,1,17.355066,,,87.89,,0.29,,11h27m44.08s,171.93367,-00d03m46.2s,-0.06284,379.64,11.235,5791.0,1.18,2.2,,3.2489999999999997,2018,,,263.013985,56.179694,172.61639399999999,-3.25742
898,K2-165,K2-165 b,Transit,3,2.354992,,,87.083,,0.114,,12h19m36.08s,184.90033,+00d58m06.2s,0.968397,135.1,11.331,5185.0,0.83,0.8,,1.274,2018,,,285.333603,62.747291,184.113222,2.836188
899,K2-165,K2-165 c,Transit,3,4.382745,,,87.054,,0.139,,12h19m36.08s,184.90033,+00d58m06.2s,0.968397,135.1,11.331,5185.0,0.83,0.8,,1.554,2018,,,285.333603,62.747291,184.113222,2.836188
900,K2-165,K2-165 d,Transit,3,14.101361,,,89.00200000000002,,0.23600000000000002,,12h19m36.08s,184.90033,+00d58m06.2s,0.968397,135.1,11.331,5185.0,0.83,0.8,,2.648,2018,,,285.333603,62.747291,184.113222,2.836188
901,K2-166,K2-166 b,Transit,1,8.52695,0.0858,,,,0.195,,12h20m45.19s,185.188293,+02d16m56.8s,2.282436,481.0,12.074000000000002,5960.0,1.16,1.61,,2.19,2018,,,285.158559,64.090203,183.85527199999999,4.156515
902,K2-167,K2-167 b,Transit,1,9.977481,,,88.604,,0.252,,22h26m18.19s,336.575775,-18d00m40.2s,-18.011171,81.08,8.238999999999999,5908.0,1.02,1.83,,2.819,2018,3.7,F7 V,40.459497,-55.411582,331.700294,-7.660674
